id,sales
3000888,2.2479038
3000889,2.2479038
3000890,147.54166
3000891,2658.2097
3000892,2.2479038
3000893,509.33307
3000894,2.2479038
3000895,1130.3668
3000896,941.22784
3000897,307.97302
3000898,140.96098
3000899,137.43823
3000900,3873.8804
3000901,2.2479038
3000902,2.2479038
3000903,165.28368
3000904,207.0822
3000905,2.2479038
3000906,284.1298
3000907,2.2479038
3000908,268.04834
3000909,226.57475
3000910,268.04834
3000911,2.2479038
3000912,222.14536
3000913,298.54733
3000914,2.2479038
3000915,2.2479038
3000916,234.0554
3000917,14.459707
3000918,5311.817
3000919,268.04834
3000920,2.2479038
3000921,-2.121171
3000922,-2.121171
3000923,32.12608
3000924,2165.1394
3000925,-2.121171
3000926,370.52493
3000927,-2.121171
3000928,1070.9668
3000929,670.6861
3000930,192.55751
3000931,90.306915
3000932,87.593346
3000933,3522.4033
3000934,-2.121171
3000935,-2.121171
3000936,49.8681
3000937,91.66663
3000938,-2.121171
3000939,168.7143
3000940,-2.121171
3000941,152.63281
3000942,111.15917
3000943,152.63281
3000944,-2.121171
3000945,217.77625
3000946,200.79294
3000947,-2.121171
3000948,-2.121171
3000949,224.3749
3000950,10.090633
3000951,4513.242
3000952,152.63281
3000953,-2.121171
3000954,42.884262
3000955,42.884262
3000956,188.17807
3000957,4183.2734
3000958,42.884262
3000959,549.9696
3000960,42.884262
3000961,1735.2678
3000962,965.58636
3000963,348.60938
3000964,179.44987
3000965,172.92099
3000966,6784.428
3000967,42.884262
3000968,42.884262
3000969,267.21115
3000970,247.71855
3000971,42.884262
3000972,408.10318
3000973,42.884262
3000974,308.6847
3000975,253.24187
3000976,297.37964
3000977,42.884262
3000978,362.67422
3000979,351.29044
3000980,42.884262
3000981,166.53632
3000982,274.6918
3000983,47.492374
3000984,2677.8467
3000985,308.6847
3000986,42.884262
3000987,-6.6373296
3000988,-6.6373296
3000989,89.574936
3000990,2665.9797
3000991,-6.6373296
3000992,420.49307
3000993,-6.6373296
3000994,1045.037
3000995,670.57935
3000996,219.1331
3000997,132.07574
3000998,128.553
3000999,3847.8518
3001000,-6.6373296
3001001,-6.6373296
3001002,107.316956
3001003,118.2422
3001004,-6.6373296
3001005,228.7987
3001006,-6.6373296
3001007,179.20839
3001008,137.73477
3001009,179.20839
3001010,-6.6373296
3001011,209.65321
3001012,209.70741
3001013,-6.6373296
3001014,-6.6373296
3001015,244.1837
3001016,5.574475
3001017,4725.0137
3001018,179.20839
3001019,-6.6373296
3001020,-2.1103709
3001021,-2.1103709
3001022,92.302414
3001023,2590.4587
3001024,-2.1103709
3001025,403.24127
3001026,-2.1103709
3001027,1002.02106
3001028,573.94934
3001029,216.79915
3001030,103.50523
3001031,100.79167
3001032,3779.8364
3001033,-2.1103709
3001034,-2.1103709
3001035,110.04443
3001036,134.67076
3001037,-2.1103709
3001038,192.9559
3001039,-2.1103709
3001040,176.87442
3001041,140.19403
3001042,176.87442
3001043,-2.1103709
3001044,210.57816
3001045,208.09332
3001046,-2.1103709
3001047,-2.1103709
3001048,213.79814
3001049,10.101433
3001050,4716.327
3001051,176.87442
3001052,-2.1103709
3001053,-5.8012557
3001054,-5.8012557
3001055,70.35489
3001056,2819.7927
3001057,-5.8012557
3001058,426.91446
3001059,-5.8012557
3001060,1189.6954
3001061,765.114
3001062,230.78629
3001063,132.91182
3001064,129.38908
3001065,4078.5623
3001066,-5.8012557
3001067,-5.8012557
3001068,88.09691
3001069,129.89543
3001070,-5.8012557
3001071,206.94305
3001072,-5.8012557
3001073,190.8616
3001074,149.38799
3001075,190.8616
3001076,-5.8012557
3001077,214.09619
3001078,262.28683
3001079,-5.8012557
3001080,-5.8012557
3001081,221.50735
3001082,6.410548
3001083,5234.6304
3001084,190.8616
3001085,-5.8012557
3001086,-6.012136
3001087,-6.012136
3001088,125.20387
3001089,2811.9531
3001090,-6.012136
3001091,464.3099
3001092,-6.012136
3001093,1149.6157
3001094,767.4081
3001095,291.6008
3001096,121.00184
3001097,129.17819
3001098,4187.9307
3001099,-6.012136
3001100,-6.012136
3001101,125.20387
3001102,173.85356
3001103,-6.012136
3001104,244.05002
3001105,-6.012136
3001106,227.96854
3001107,186.49496
3001108,216.66348
3001109,-6.012136
3001110,213.88531
3001111,258.46753
3001112,-6.012136
3001113,-6.012136
3001114,225.79538
3001115,6.199668
3001116,4864.5864
3001117,227.96854
3001118,-6.012136
3001119,-0.44141352
3001120,-0.44141352
3001121,116.53758
3001122,2462.6404
3001123,-0.44141352
3001124,415.86783
3001125,-0.44141352
3001126,1028.9182
3001127,662.5924
3001128,222.56587
3001129,123.49929
3001130,119.97653
3001131,3558.7322
3001132,-0.44141352
3001133,-0.44141352
3001134,134.2796
3001135,157.32828
3001136,-0.44141352
3001137,207.28038
3001138,-0.44141352
3001139,182.64113
3001140,170.63701
3001141,191.1989
3001142,-0.44141352
3001143,219.45602
3001144,236.84778
3001145,-0.44141352
3001146,-0.44141352
3001147,232.17657
3001148,107.49258
3001149,4676.8623
3001150,191.1989
3001151,-0.44141352
3001152,2.2479038
3001153,2.2479038
3001154,147.54166
3001155,3069.1687
3001156,2.2479038
3001157,509.33307
3001158,2.2479038
3001159,1189.6954
3001160,957.4967
3001161,307.97302
3001162,140.96098
3001163,137.43823
3001164,4155.7485
3001165,2.2479038
3001166,2.2479038
3001167,165.28368
3001168,207.0822
3001169,2.2479038
3001170,284.1298
3001171,2.2479038
3001172,268.04834
3001173,226.57475
3001174,268.04834
3001175,2.2479038
3001176,222.14536
3001177,298.54733
3001178,2.2479038
3001179,2.2479038
3001180,234.0554
3001181,14.459707
3001182,3698.1082
3001183,268.04834
3001184,2.2479038
3001185,2.2479038
3001186,2.2479038
3001187,147.54166
3001188,3069.1687
3001189,2.2479038
3001190,509.33307
3001191,2.2479038
3001192,1189.6954
3001193,1337.8868
3001194,307.97302
3001195,140.96098
3001196,137.43823
3001197,4239.964
3001198,2.2479038
3001199,2.2479038
3001200,165.28368
3001201,207.0822
3001202,2.2479038
3001203,284.1298
3001204,2.2479038
3001205,268.04834
3001206,234.17769
3001207,268.04834
3001208,2.2479038
3001209,222.14536
3001210,373.11017
3001211,2.2479038
3001212,2.2479038
3001213,253.06894
3001214,124.95427
3001215,2539.2815
3001216,268.04834
3001217,2.2479038
3001218,2.2479038
3001219,2.2479038
3001220,147.54166
3001221,3069.1687
3001222,2.2479038
3001223,509.33307
3001224,2.2479038
3001225,1154.0328
3001226,842.30084
3001227,307.97302
3001228,140.96098
3001229,137.43823
3001230,4155.7485
3001231,2.2479038
3001232,2.2479038
3001233,165.28368
3001234,207.0822
3001235,2.2479038
3001236,284.1298
3001237,2.2479038
3001238,268.04834
3001239,226.57475
3001240,268.04834
3001241,2.2479038
3001242,222.14536
3001243,298.54733
3001244,2.2479038
3001245,2.2479038
3001246,234.0554
3001247,14.459707
3001248,5311.817
3001249,268.04834
3001250,2.2479038
3001251,25.491058
3001252,25.491058
3001253,170.78482
3001254,2821.012
3001255,25.491058
3001256,532.57635
3001257,25.491058
3001258,1153.61
3001259,1006.5897
3001260,324.94736
3001261,164.20415
3001262,153.74866
3001263,4087.5364
3001264,25.491058
3001265,25.491058
3001266,188.52682
3001267,230.3254
3001268,25.491058
3001269,301.10416
3001270,25.491058
3001271,291.29147
3001272,257.42087
3001273,291.29147
3001274,25.491058
3001275,306.08694
3001276,361.34265
3001277,25.491058
3001278,25.491058
3001279,257.29855
3001280,37.70286
3001281,4759.0015
3001282,291.29147
3001283,25.491058
3001284,2.2479038
3001285,2.2479038
3001286,147.54166
3001287,3069.1687
3001288,2.2479038
3001289,509.33307
3001290,2.2479038
3001291,1189.6954
3001292,1102.7029
3001293,345.2744
3001294,140.96098
3001295,137.43823
3001296,4373.003
3001297,2.2479038
3001298,2.2479038
3001299,165.28368
3001300,207.0822
3001301,2.2479038
3001302,284.1298
3001303,2.2479038
3001304,268.04834
3001305,226.57475
3001306,268.04834
3001307,2.2479038
3001308,222.14536
3001309,322.25494
3001310,2.2479038
3001311,2.2479038
3001312,234.0554
3001313,14.459707
3001314,3698.1082
3001315,268.04834
3001316,2.2479038
3001317,-24.64261
3001318,-24.64261
3001319,120.65112
3001320,2961.8992
3001321,-24.64261
3001322,474.14725
3001323,-24.64261
3001324,1124.5029
3001325,1075.8123
3001326,281.08255
3001327,114.07045
3001328,110.547714
3001329,4322.3545
3001330,-24.64261
3001331,-24.64261
3001332,138.39314
3001333,180.19165
3001334,-24.64261
3001335,257.23932
3001336,-24.64261
3001337,241.15785
3001338,199.6842
3001339,241.15785
3001340,-24.64261
3001341,183.8233
3001342,271.65683
3001343,-24.64261
3001344,99.00941
3001345,198.96997
3001346,-12.430808
3001347,3077.3667
3001348,241.15785
3001349,-24.64261
3001350,-30.075508
3001351,-30.075508
3001352,82.976036
3001353,1961.6954
3001354,-30.075508
3001355,380.70148
3001356,-30.075508
3001357,870.9493
3001358,663.0402
3001359,243.40742
3001360,90.81937
3001361,87.29662
3001362,2975.4038
3001363,-30.075508
3001364,-30.075508
3001365,100.718056
3001366,142.51657
3001367,-30.075508
3001368,219.5642
3001369,-30.075508
3001370,203.48271
3001371,100.718056
3001372,203.48271
3001373,-30.075508
3001374,180.35435
3001375,229.82404
3001376,-30.075508
3001377,-30.075508
3001378,183.55411
3001379,74.81267
3001380,3389.037
3001381,203.48271
3001382,-30.075508
3001383,-0.05588056
3001384,-0.05588056
3001385,104.024635
3001386,2393.8916
3001387,-0.05588056
3001388,427.83295
3001389,-0.05588056
3001390,982.80707
3001391,859.72766
3001392,219.40576
3001393,98.40915
3001394,88.52243
3001395,3272.2808
3001396,-0.05588056
3001397,-0.05588056
3001398,121.766655
3001399,125.58209
3001400,-0.05588056
3001401,201.11134
3001402,-0.05588056
3001403,186.54825
3001404,145.07463
3001405,186.54825
3001406,-0.05588056
3001407,335.62448
3001408,275.54544
3001409,-0.05588056
3001410,-0.05588056
3001411,231.75163
3001412,12.155924
3001413,4056.9946
3001414,186.54825
3001415,-0.05588056
3001416,49.70765
3001417,49.70765
3001418,195.0014
3001419,3213.6616
3001420,49.70765
3001421,556.7929
3001422,49.70765
3001423,1177.8268
3001424,1074.9077
3001425,342.7559
3001426,188.42073
3001427,184.89798
3001428,4118.443
3001429,49.70765
3001430,49.70765
3001431,212.74342
3001432,254.5419
3001433,49.70765
3001434,323.51135
3001435,49.70765
3001436,315.50803
3001437,274.03442
3001438,315.50803
3001439,49.70765
3001440,269.60507
3001441,333.46942
3001442,49.70765
3001443,49.70765
3001444,281.5151
3001445,61.919456
3001446,5907.837
3001447,315.50803
3001448,49.70765
3001449,2.0430613
3001450,2.0430613
3001451,136.49487
3001452,2641.6196
3001453,2.0430613
3001454,494.12006
3001455,2.0430613
3001456,915.53723
3001457,930.1811
3001458,296.92627
3001459,129.9142
3001460,142.66716
3001461,3329.9705
3001462,2.0430613
3001463,2.0430613
3001464,154.2369
3001465,196.03542
3001466,2.0430613
3001467,273.08304
3001468,2.0430613
3001469,257.0016
3001470,215.52797
3001471,257.0016
3001472,2.0430613
3001473,221.9405
3001474,287.50058
3001475,2.0430613
3001476,2.0430613
3001477,233.85056
3001478,14.254865
3001479,5300.77
3001480,257.0016
3001481,2.0430613
3001482,-9.423558
3001483,-9.423558
3001484,44.28078
3001485,1567.4775
3001486,-9.423558
3001487,348.66888
3001488,-9.423558
3001489,802.18665
3001490,735.6939
3001491,158.12752
3001492,72.69175
3001493,79.48339
3001494,2489.5906
3001495,-9.423558
3001496,-9.423558
3001497,62.0228
3001498,49.633755
3001499,-9.423558
3001500,158.60864
3001501,-9.423558
3001502,118.20279
3001503,76.72923
3001504,118.20279
3001505,-9.423558
3001506,206.05545
3001507,165.31824
3001508,-9.423558
3001509,-9.423558
3001510,180.17258
3001511,2.7882457
3001512,4867.4565
3001513,118.20279
3001514,-9.423558
3001515,2.2479038
3001516,2.2479038
3001517,147.54166
3001518,2848.0923
3001519,2.2479038
3001520,509.33307
3001521,2.2479038
3001522,1114.9576
3001523,941.22784
3001524,307.97302
3001525,140.96098
3001526,137.43823
3001527,3985.0193
3001528,2.2479038
3001529,2.2479038
3001530,165.28368
3001531,207.0822
3001532,2.2479038
3001533,284.1298
3001534,2.2479038
3001535,268.04834
3001536,226.57475
3001537,268.04834
3001538,2.2479038
3001539,222.14536
3001540,322.25494
3001541,2.2479038
3001542,2.2479038
3001543,234.0554
3001544,14.459707
3001545,5311.817
3001546,268.04834
3001547,2.2479038
3001548,2.2479038
3001549,2.2479038
3001550,147.54166
3001551,3069.1687
3001552,2.2479038
3001553,509.33307
3001554,2.2479038
3001555,1189.6954
3001556,1195.312
3001557,307.97302
3001558,140.96098
3001559,137.43823
3001560,4378.963
3001561,2.2479038
3001562,2.2479038
3001563,165.28368
3001564,207.0822
3001565,2.2479038
3001566,284.1298
3001567,2.2479038
3001568,268.04834
3001569,212.60547
3001570,268.04834
3001571,2.2479038
3001572,222.14536
3001573,298.54733
3001574,2.2479038
3001575,2.2479038
3001576,234.0554
3001577,14.459707
3001578,3467.649
3001579,268.04834
3001580,2.2479038
3001581,-11.901152
3001582,-11.901152
3001583,133.39258
3001584,2965.0833
3001585,-11.901152
3001586,495.18402
3001587,-11.901152
3001588,1104.041
3001589,1138.5897
3001590,293.82394
3001591,116.49755
3001592,123.28919
3001593,4117.582
3001594,-11.901152
3001595,-11.901152
3001596,151.1346
3001597,220.02861
3001598,-11.901152
3001599,269.98074
3001600,-11.901152
3001601,253.8993
3001602,212.42567
3001603,253.8993
3001604,-11.901152
3001605,170.91924
3001606,316.85928
3001607,-11.901152
3001608,-11.901152
3001609,214.47255
3001610,110.80524
3001611,3273.623
3001612,253.8993
3001613,-11.901152
3001614,153.79768
3001615,153.79768
3001616,396.56073
3001617,7919.255
3001618,153.79768
3001619,1060.5745
3001620,153.79768
3001621,1964.089
3001622,2064.4116
3001623,625.1173
3001624,353.7935
3001625,332.84998
3001626,7892.0093
3001627,153.79768
3001628,153.79768
3001629,414.30273
3001630,514.2747
3001631,153.79768
3001632,601.27405
3001633,153.79768
3001634,585.19257
3001635,541.3702
3001636,585.19257
3001637,153.79768
3001638,373.6951
3001639,615.69165
3001640,153.79768
3001641,153.79768
3001642,703.2555
3001643,166.00949
3001644,10624.985
3001645,585.19257
3001646,153.79768
3001647,-18.006878
3001648,-18.006878
3001649,38.28847
3001650,2065.6396
3001651,-18.006878
3001652,385.41763
3001653,-18.006878
3001654,924.1334
3001655,607.9691
3001656,198.71996
3001657,62.357693
3001658,58.83494
3001659,2612.671
3001660,-18.006878
3001661,-18.006878
3001662,56.030495
3001663,97.829056
3001664,-18.006878
3001665,174.87671
3001666,-18.006878
3001667,158.79523
3001668,117.3216
3001669,158.79523
3001670,-18.006878
3001671,192.42294
3001672,189.29425
3001673,-18.006878
3001674,-18.006878
3001675,203.81758
3001676,-5.7950735
3001677,4554.7583
3001678,158.79523
3001679,-18.006878
3001680,2.2479038
3001681,2.2479038
3001682,147.54166
3001683,3069.1687
3001684,2.2479038
3001685,509.33307
3001686,2.2479038
3001687,1189.6954
3001688,924.94995
3001689,307.97302
3001690,140.96098
3001691,137.43823
3001692,4239.964
3001693,2.2479038
3001694,2.2479038
3001695,165.28368
3001696,207.0822
3001697,2.2479038
3001698,284.1298
3001699,2.2479038
3001700,268.04834
3001701,226.57475
3001702,268.04834
3001703,2.2479038
3001704,222.14536
3001705,322.25494
3001706,2.2479038
3001707,2.2479038
3001708,253.06894
3001709,124.95427
3001710,3467.649
3001711,268.04834
3001712,2.2479038
3001713,-20.761427
3001714,-20.761427
3001715,0.13893095
3001716,1558.1498
3001717,-20.761427
3001718,324.65347
3001719,-20.761427
3001720,781.2612
3001721,547.2311
3001722,142.82835
3001723,3.4818223
3001724,-0.040936247
3001725,2724.4924
3001726,-20.761427
3001727,-20.761427
3001728,0.13893095
3001729,66.64447
3001730,-20.761427
3001731,118.9851
3001732,-20.761427
3001733,102.90361
3001734,61.430054
3001735,102.90361
3001736,-20.761427
3001737,191.92708
3001738,157.1103
3001739,-20.761427
3001740,-20.761427
3001741,206.03723
3001742,-8.5496235
3001743,4536.009
3001744,102.90361
3001745,-20.761427
3001746,2.2479038
3001747,2.2479038
3001748,147.54166
3001749,3069.1687
3001750,2.2479038
3001751,509.33307
3001752,2.2479038
3001753,1154.0328
3001754,857.8136
3001755,307.97302
3001756,140.96098
3001757,137.43823
3001758,4223.8506
3001759,2.2479038
3001760,2.2479038
3001761,165.28368
3001762,207.0822
3001763,2.2479038
3001764,284.1298
3001765,2.2479038
3001766,268.04834
3001767,212.60547
3001768,268.04834
3001769,2.2479038
3001770,222.14536
3001771,298.54733
3001772,2.2479038
3001773,2.2479038
3001774,234.0554
3001775,124.95427
3001776,4121.61
3001777,268.04834
3001778,2.2479038
3001779,2.2479038
3001780,2.2479038
3001781,147.54166
3001782,3069.1687
3001783,2.2479038
3001784,509.33307
3001785,2.2479038
3001786,1189.6954
3001787,924.94995
3001788,307.97302
3001789,140.96098
3001790,137.43823
3001791,4378.963
3001792,2.2479038
3001793,2.2479038
3001794,165.28368
3001795,207.0822
