id,sales
3000888,-13.672515
3000889,-13.715255
3000890,-13.754912
3000891,1947.9983
3000892,-13.659789
3000893,528.7137
3000894,-13.594375
3000895,886.92017
3000896,962.05554
3000897,169.05559
3000898,220.85349
3000899,124.912315
3000900,2672.8606
3000901,28.818726
3000902,-13.574447
3000903,2.3753061
3000904,-13.468001
3000905,-13.706313
3000906,142.00479
3000907,-11.823485
3000908,-13.897826
3000909,-13.666564
3000910,195.12558
3000911,-13.68579
3000912,379.99188
3000913,181.42255
3000914,-13.7825
3000915,-13.65277
3000916,377.03418
3000917,73.24692
3000918,3344.738
3000919,-13.83203
3000920,25.532684
3000921,-13.723571
3000922,-13.766234
3000923,-13.805877
3000924,956.6652
3000925,-13.710692
3000926,145.92447
3000927,-13.645446
3000928,623.7266
3000929,227.40993
3000930,230.47458
3000931,51.863
3000932,5.400941
3000933,2203.7944
3000934,-13.569961
3000935,-13.625182
3000936,-13.617339
3000937,-13.5190115
3000938,-13.757232
3000939,149.70917
3000940,-13.878936
3000941,-13.948745
3000942,-13.717528
3000943,53.773605
3000944,-13.736663
3000945,148.53265
3000946,209.74019
3000947,-13.833465
3000948,-13.703643
3000949,178.14297
3000950,17.869766
3000951,629.894
3000952,-13.883101
3000953,-14.1431875
3000954,-13.198165
3000955,-13.240859
3000956,-13.280639
3000957,3709.29
3000958,-13.185393
3000959,649.56903
3000960,-13.120025
3000961,1795.3956
3000962,610.99774
3000963,465.1687
3000964,149.05316
3000965,135.55301
3000966,5924.4214
3000967,-13.044631
3000968,-13.100051
3000969,10.892396
3000970,0.89672947
3000971,-13.23207
3000972,395.32562
3000973,-13.353606
3000974,-13.423385
3000975,-13.159392
3000976,136.12057
3000977,-13.211577
3000978,600.6072
3000979,449.92285
3000980,-13.308227
3000981,-13.1949
3000982,506.86935
3000983,4.9760294
3000984,1543.9899
3000985,-13.357787
3000986,-13.617919
3000987,-12.6700735
3000988,-12.712707
3000989,-12.752349
3000990,1533.4032
3000991,-12.657195
3000992,196.5968
3000993,-12.591796
3000994,814.64056
3000995,306.4791
3000996,202.77737
3000997,69.25684
3000998,52.078278
3000999,2582.9197
3001000,-12.516356
3001001,-12.571746
3001002,-9.670012
3001003,-12.465468
3001004,-12.703795
3001005,138.69078
3001006,-12.825332
3001007,-12.895019
3001008,-12.664046
3001009,54.07379
3001010,-12.683257
3001011,132.83205
3001012,147.5367
3001013,-12.779922
3001014,-12.650176
3001015,191.4604
3001016,32.749306
3001017,468.6354
3001018,-12.829528
3001019,-13.089751
3001020,-14.005523
3001021,-14.048217
3001022,-14.08789
3001023,1531.974
3001024,-13.992599
3001025,206.09766
3001026,-13.927306
3001027,741.343
3001028,230.01428
3001029,159.02484
3001030,60.368828
3001031,25.649178
3001032,2746.1394
3001033,-13.851897
3001034,-13.907256
3001035,-13.899444
3001036,-13.800963
3001037,-14.039184
3001038,155.0314
3001039,-14.160857
3001040,-14.230636
3001041,-13.966552
3001042,62.617615
3001043,-14.018584
3001044,122.40498
3001045,186.34206
3001046,-14.1153555
3001047,-13.985625
3001048,131.36992
3001049,18.928375
3001050,486.81802
3001051,-14.165069
3001052,-14.425155
3001053,-13.668883
3001054,-13.711593
3001055,-13.751342
3001056,1126.2219
3001057,-13.656127
3001058,179.77142
3001059,-13.590697
3001060,1039.2501
3001061,371.44604
3001062,257.81955
3001063,33.45935
3001064,45.696533
3001065,2355.2397
3001066,-13.515334
3001067,-13.570556
3001068,-1.3804922
3001069,-13.46437
3001070,-13.702636
3001071,178.36838
3001072,-13.824218
3001073,-13.8940115
3001074,-13.646331
3001075,23.297028
3001076,-13.682021
3001077,220.54991
3001078,245.40869
3001079,-13.778747
3001080,-13.649047
3001081,115.740555
3001082,69.210106
3001083,676.7177
3001084,-13.82846
3001085,-14.088561
3001086,-13.847686
3001087,-13.890395
3001088,-13.930175
3001089,1341.2518
3001090,-13.834899
3001091,190.22037
3001092,-13.769454
3001093,839.9398
3001094,333.50494
3001095,245.69037
3001096,95.02495
3001097,55.294647
3001098,2655.8262
3001099,-13.694045
3001100,-13.749419
3001101,8.898561
3001102,-3.712432
3001103,-13.881347
3001104,173.30363
3001105,-14.003081
3001106,-14.072875
3001107,-13.841735
3001108,85.39383
3001109,-13.8609
3001110,129.15979
3001111,222.62202
3001112,-13.957595
3001113,-13.827895
3001114,184.88991
3001115,33.644188
3001116,980.15784
3001117,-14.007354
3001118,-14.267425
3001119,-13.2673025
3001120,-13.310195
3001121,-13.349822
3001122,1587.534
3001123,-13.254516
3001124,256.115
3001125,-13.189254
3001126,1184.1627
3001127,367.02142
3001128,247.29596
3001129,191.91824
3001130,59.595604
3001131,2579.1738
3001132,-13.11383
3001133,-13.169051
3001134,-1.1477346
3001135,-13.0628195
3001136,-13.301101
3001137,153.95618
3001138,-13.422759
3001139,-13.492522
3001140,-13.261443
3001141,82.60134
3001142,-13.280547
3001143,133.08923
3001144,211.68661
3001145,-13.377196
3001146,-13.247497
3001147,158.76059
3001148,35.92085
3001149,1033.5082
3001150,-13.4270315
3001151,-13.687102
3001152,-13.630553
3001153,-13.673034
3001154,-13.712768
3001155,2617.2063
3001156,-13.617675
3001157,251.36281
3001158,-13.552245
3001159,916.42303
3001160,552.19257
3001161,423.06903
3001162,142.76773
3001163,68.71971
3001164,3523.649
3001165,-13.476775
3001166,-13.532195
3001167,6.84488
3001168,-6.072341
3001169,-13.664123
3001170,233.58185
3001171,-13.785796
3001172,-13.855697
3001173,-13.624511
3001174,99.99087
3001175,-13.643554
3001176,239.88115
3001177,263.96988
3001178,-13.740325
3001179,-13.610625
3001180,251.76404
3001181,54.711143
3001182,1436.1887
3001183,-13.790114
3001184,-14.050139
3001185,-13.949813
3001186,-13.992522
3001187,-14.032088
3001188,1550.2296
3001189,-13.936919
3001190,685.8186
3001191,-13.87149
3001192,581.9167
3001193,655.91876
3001194,205.83545
3001195,149.62997
3001196,36.516357
3001197,2545.165
3001198,-13.796203
3001199,-13.8515005
3001200,-10.114409
3001201,-13.745345
3001202,-13.98355
3001203,146.02495
3001204,-14.105208
3001205,-14.158416
3001206,-13.960265
3001207,62.50444
3001208,-13.962859
3001209,88.49088
3001210,184.50052
3001211,-14.059691
3001212,-13.929915
3001213,205.92517
3001214,36.677372
3001215,1368.3174
3001216,-14.109435
3001217,-14.369384
3001218,-13.145537
3001219,-13.188247
3001220,-13.228011
3001221,1922.7361
3001222,-13.1327505
3001223,161.92632
3001224,-13.06726
